"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durSchoolSite","durSchoolOnline","durStudy","mainStudent","mainJobSearch","mainEmployed","mainWorked12m","mainWorkedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone"
24078,7,2,"married",35,"urban",2,6,4,450,60,270,870,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24084,7,2,"neverMarried",35,"urban",6,6,1,750,0,150,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
24085,6,2,"married",35,"urban",6,6,6,500,130,165,550,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24086,5,2,"married",11,"pei",2,6,6,420,30,120,600,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24090,2,2,"neverMarried",13,"urban",1,6,1,470,25,55,135,0,0,0,0,0,NA,2,2,2,2,NA,4,2,1,2,2
24093,6,2,"neverMarried",35,"urban",NA,6,1,300,0,60,450,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
24094,6,1,"divorced",35,"urban",4,4,3,630,150,0,1440,270,0,0,0,0,NA,2,2,2,2,NA,2,2,2,1,2
24097,2,1,"neverMarried",13,"urban",6,4,5,510,0,90,990,45,540,0,0,0,NA,NA,NA,1,1,NA,7,2,1,2,1
24099,6,1,"married",10,"rural",1,4,4,960,0,25,425,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24107,2,2,"neverMarried",47,"urban",5,4,6,470,15,0,1380,20,875,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
24108,6,2,"married",13,"rural",1,6,6,690,0,0,870,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24134,6,2,"widowed",10,"urban",2,6,5,540,60,90,1270,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24136,7,2,"widowed",24,"urban",1,6,6,530,15,65,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24137,5,1,"commonLaw",48,"urban",2,6,6,590,0,60,675,150,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24139,7,1,"neverMarried",59,"urban",6,6,1,920,75,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24141,7,2,"widowed",47,"rural",2,4,1,615,0,50,1020,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24142,7,1,"married",24,"urban",3,6,6,540,0,255,915,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24144,6,1,"married",48,"rural",3,6,1,930,0,30,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24149,3,1,"married",24,"urban",2,4,4,540,180,0,1020,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24151,5,2,"divorced",24,"urban",2,6,5,535,45,60,960,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24154,6,1,"married",59,"rural",1,6,1,520,0,130,240,0,0,0,0,0,NA,1,2,2,2,NA,8,2,2,2,2
24155,7,2,"commonLaw",24,"urban",1,4,6,630,0,120,240,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24159,5,1,"married",10,"rural",2,4,3,540,60,90,525,120,0,0,0,0,NA,1,1,1,2,NA,8,2,2,2,2
24163,7,1,"married",35,"urban",7,4,4,540,300,0,0,230,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
24164,5,1,"married",48,"rural",4,4,1,600,0,60,420,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24165,7,1,"married",35,"rural",1,6,6,735,0,55,290,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
24175,5,2,"commonLaw",24,"urban",3,4,2,420,60,90,150,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24177,6,1,"married",48,"rural",3,4,3,480,90,30,50,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24179,6,2,"married",35,"urban",2,5,3,750,30,180,315,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24181,4,2,"neverMarried",12,"urban",2,6,2,410,30,65,900,145,420,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2
24187,4,1,"married",35,"urban",6,4,1,500,20,45,565,0,480,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
24188,6,1,"married",35,"urban",4,6,5,570,0,380,460,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24190,5,2,"married",13,"rural",2,4,6,530,85,60,665,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
24191,4,2,"married",13,"rural",4,5,1,470,75,20,15,30,470,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
24199,7,2,"widowed",59,"urban",1,6,NA,480,130,35,1425,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24200,7,1,"married",35,"urban",6,4,3,540,90,0,330,225,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
24204,6,2,"married",35,"rural",3,4,3,675,15,255,1080,45,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
24208,6,1,"married",35,"urban",1,6,4,570,30,120,705,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24212,7,1,"married",35,"urban",2,4,5,360,180,30,1150,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24213,7,1,"widowed",35,"urban",7,6,6,570,15,280,1110,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24215,5,2,"married",24,"urban",NA,6,6,500,0,210,250,135,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
24221,6,1,"married",35,"urban",4,4,6,540,15,0,255,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24223,5,2,"married",13,"urban",2,4,1,555,0,150,480,110,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24229,2,1,"commonLaw",59,"urban",7,6,6,600,0,195,0,0,345,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24235,6,1,"married",35,"urban",5,4,1,540,35,75,1240,90,120,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
24245,5,1,"married",10,"urban",3,6,6,480,135,105,165,20,570,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
24250,6,2,"married",10,"urban",3,6,1,570,225,105,210,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24252,5,1,"married",24,"urban",4,5,1,510,0,240,60,95,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24253,5,1,"neverMarried",24,"urban",4,6,6,600,15,75,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24261,6,2,"neverMarried",35,"urban",6,4,2,970,0,120,840,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2
24264,7,2,"married",24,"urban",1,6,6,370,90,180,860,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24271,5,2,"widowed",35,"urban",4,6,1,360,0,60,1275,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24284,2,2,"separated",35,"urban",1,4,6,630,25,0,905,10,535,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2
24287,6,1,"neverMarried",46,"urban",5,6,2,540,15,45,1365,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24288,6,1,"married",24,"urban",2,6,6,540,180,60,10,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24296,7,1,"widowed",13,"rural",1,4,6,540,25,75,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24299,7,2,"widowed",59,"urban",4,6,1,390,0,20,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24303,6,1,"married",24,"urban",2,4,6,450,0,185,180,80,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24304,3,2,"married",10,"rural",4,4,6,480,110,90,415,20,245,0,0,0,NA,2,1,1,2,NA,2,2,2,1,2
24305,5,2,"married",59,"urban",7,6,4,510,100,80,780,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
24306,5,1,"married",24,"urban",6,5,6,410,35,40,465,310,270,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
24308,5,1,"married",13,"urban",1,4,2,710,30,40,475,0,0,0,0,0,NA,1,1,1,2,NA,8,2,2,2,2
24311,5,1,"separated",24,"rural",2,6,6,335,0,60,1080,30,720,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
24312,7,2,"married",59,"urban",2,6,6,510,45,180,405,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24316,5,2,"widowed",35,"urban",4,6,2,300,20,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24330,7,2,"widowed",48,"urban",1,6,5,540,75,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
24332,6,1,"married",12,"rural",1,4,6,465,0,160,350,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24334,5,1,"commonLaw",24,"urban",3,6,6,465,70,85,335,20,530,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24338,6,2,"divorced",24,"urban",2,6,6,450,0,250,1125,25,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24343,6,1,"separated",35,"urban",6,4,4,630,0,45,670,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24344,6,2,"widowed",48,"rural",4,4,5,660,110,30,1440,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
24348,6,2,"widowed",59,"urban",6,6,6,585,30,30,1140,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
24351,6,1,"married",13,"rural",2,4,4,300,0,145,835,25,0,0,0,0,NA,2,1,1,2,NA,8,1,2,2,2
24360,7,2,"widowed",13,"urban",2,6,4,490,0,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24364,6,2,"widowed",11,"pei",5,5,3,570,100,0,1440,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24367,4,2,"neverMarried",35,"urban",2,6,6,540,0,240,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,1
24369,6,1,"married",59,"rural",7,4,3,530,20,55,240,120,15,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24375,6,1,"married",24,"urban",1,6,6,285,0,70,90,210,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
24379,5,2,"married",35,"rural",6,6,6,440,30,210,260,50,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
24380,5,2,"married",35,"urban",4,6,6,570,0,30,720,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
24386,6,1,"neverMarried",12,"urban",7,5,1,495,0,225,1215,40,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2
24390,6,2,"married",24,"urban",1,5,6,480,30,100,150,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24398,6,2,"neverMarried",35,"urban",4,6,4,600,130,0,430,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24402,7,1,"commonLaw",24,"rural",5,6,6,585,30,210,195,190,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24407,7,2,"widowed",10,"urban",3,6,6,630,90,110,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24411,5,2,"married",35,"urban",NA,6,6,615,75,30,285,0,0,0,0,0,NA,NA,NA,2,2,NA,1,2,1,2,2
24412,5,2,"married",24,"rural",4,5,1,300,0,150,40,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
24417,5,1,"married",35,"urban",1,6,2,600,0,0,1260,0,780,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,2
24419,7,2,"widowed",35,"rural",1,6,6,660,70,160,1380,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24433,5,2,"neverMarried",46,"urban",4,4,4,675,15,0,1430,0,525,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
24438,7,2,"married",24,"urban",1,6,6,480,210,150,285,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24459,7,2,"widowed",11,"pei",3,6,6,370,150,0,265,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1
24465,4,1,"married",46,"urban",3,6,6,530,0,15,90,20,670,0,0,0,NA,NA,NA,1,1,NA,5,2,1,2,1
24470,6,2,"widowed",35,"urban",4,6,6,585,100,70,1330,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24471,2,1,"married",24,"urban",1,5,4,480,30,70,735,85,425,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24475,7,1,"married",24,"urban",3,6,3,360,135,150,240,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24477,2,2,"neverMarried",35,"urban",2,4,3,320,0,245,655,70,465,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2
24480,7,2,"married",59,"urban",1,6,6,510,0,60,870,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24487,6,2,"widowed",24,"rural",1,6,6,600,125,75,1355,10,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1
24495,5,1,"commonLaw",24,"urban",4,6,4,360,0,60,165,135,435,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
24496,7,2,"divorced",35,"urban",4,5,4,465,30,110,1180,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24497,6,2,"married",59,"urban",6,6,4,570,210,180,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24508,4,1,"married",11,"pei",4,4,1,630,150,0,90,60,0,420,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24515,3,1,"neverMarried",13,"rural",4,6,6,840,0,0,1440,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,2,2,2
24516,6,2,"married",11,"pei",4,5,4,540,45,70,540,90,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
24519,6,1,"married",46,"urban",4,5,5,540,0,195,0,180,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24526,6,2,"divorced",12,"urban",7,4,2,580,30,120,1130,40,190,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
24529,5,1,"married",59,"urban",7,5,6,435,100,30,270,90,720,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
24531,6,1,"neverMarried",24,"urban",6,6,6,590,0,150,1440,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24535,3,1,"married",48,"rural",3,4,3,600,10,0,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
24539,6,1,"married",10,"urban",4,6,6,450,10,60,630,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24545,6,1,"married",35,"rural",3,6,6,540,0,90,365,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24546,4,2,"neverMarried",47,"urban",6,4,5,1315,45,20,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,6,2,2,2,2
24547,6,1,"married",35,"urban",3,5,3,600,60,90,0,180,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24548,7,1,"widowed",13,"urban",1,6,1,750,30,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24550,2,2,"commonLaw",35,"urban",4,4,6,495,110,0,90,0,465,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
24551,5,2,"neverMarried",24,"urban",3,4,1,600,330,40,0,0,0,0,0,0,NA,NA,2,2,2,NA,8,2,2,2,2
24556,7,2,"widowed",35,"urban",3,6,6,525,210,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
24565,4,1,"separated",11,"pei",4,6,6,510,60,120,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1
24566,5,1,"married",59,"urban",2,4,2,510,60,0,20,20,0,0,0,0,NA,NA,2,2,2,NA,1,2,2,2,2
24567,5,2,"separated",13,"urban",4,4,4,540,0,95,915,60,465,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24569,7,1,"married",47,"urban",6,4,3,650,0,0,1190,0,500,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1
24571,7,1,"widowed",35,"urban",6,6,6,180,150,60,1010,80,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
24574,6,1,"divorced",35,"urban",6,4,2,450,90,150,1320,60,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
24583,7,2,"widowed",24,"urban",6,5,4,485,0,20,1045,130,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24588,7,2,"married",35,"urban",4,4,6,630,60,75,1140,90,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
24590,6,2,"married",35,"urban",2,6,3,540,60,165,90,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24592,4,2,"neverMarried",35,"urban",4,4,6,450,0,90,1440,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
24593,7,2,"widowed",35,"urban",4,5,2,600,180,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
24596,7,2,"widowed",35,"urban",1,4,4,495,30,90,1210,90,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
24600,7,1,"neverMarried",11,"pei",1,6,6,555,0,80,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24603,5,1,"married",10,"urban",6,5,3,540,60,150,980,110,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24604,5,1,"married",59,"urban",2,4,3,530,0,90,120,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24606,6,2,"widowed",59,"urban",2,5,6,570,0,240,1095,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24607,4,1,"neverMarried",35,"urban",1,6,2,420,90,0,1270,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24611,5,1,"married",59,"urban",4,6,6,360,35,20,0,85,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
24617,6,2,"neverMarried",24,"urban",1,6,2,480,210,135,1275,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,NA
24622,6,2,"married",13,"urban",6,4,6,615,105,80,540,80,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24623,6,2,"married",35,"urban",1,6,6,680,30,30,100,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24628,4,2,"married",24,"rural",4,4,6,620,70,150,150,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24629,7,2,"widowed",35,"rural",2,4,6,490,90,0,1350,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24632,7,1,"married",35,"urban",2,5,4,470,30,165,285,115,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24637,4,1,"married",35,"urban",6,6,6,560,195,90,595,60,0,0,0,0,NA,2,1,1,2,NA,1,2,1,2,2
24643,7,2,"widowed",35,"urban",4,6,6,435,90,90,910,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24647,4,1,"commonLaw",24,"urban",NA,5,3,45,0,0,0,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
24654,5,2,"divorced",11,"pei",2,4,2,500,30,40,830,0,580,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
24658,2,2,"married",13,"urban",4,4,4,550,30,60,55,40,585,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24660,4,1,"married",13,"urban",6,6,2,320,0,90,80,115,465,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
24662,1,2,"neverMarried",48,"urban",2,6,6,705,60,0,1290,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
24663,1,1,"neverMarried",48,"urban",6,6,3,520,20,15,735,0,480,0,0,120,NA,NA,NA,1,1,NA,1,2,2,1,2
24670,7,2,"widowed",59,"urban",4,4,6,540,0,120,870,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24671,7,2,"married",24,"urban",1,6,6,750,0,70,40,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24672,6,1,"married",59,"urban",2,6,6,630,45,100,605,20,0,0,0,0,NA,2,2,2,2,NA,1,1,1,2,2
24677,7,2,"widowed",24,"rural",1,6,3,510,10,150,1380,85,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24682,5,2,"married",35,"urban",6,4,2,690,45,10,355,120,180,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
24684,6,2,"divorced",48,"rural",4,6,1,420,105,60,1275,10,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24686,7,2,"widowed",47,"rural",1,6,6,450,35,75,1365,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24688,6,1,"commonLaw",13,"urban",2,4,2,480,0,100,495,100,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24691,6,2,"divorced",47,"urban",4,6,6,540,0,0,760,110,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24696,1,1,"neverMarried",35,"urban",NA,4,2,740,0,30,1410,0,265,0,0,0,NA,NA,NA,2,2,NA,NA,2,1,2,NA
24697,7,2,"married",24,"rural",1,4,6,690,125,105,135,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24706,4,2,"married",35,"urban",4,4,6,500,10,20,115,50,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
24711,6,1,"neverMarried",35,"urban",2,5,2,420,250,350,1425,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24713,3,1,"divorced",35,"urban",4,4,6,675,60,0,930,35,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
24715,4,1,"neverMarried",35,"urban",4,6,6,600,40,20,650,0,550,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,NA
24719,6,1,"neverMarried",24,"rural",1,6,6,480,150,615,1395,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24721,5,2,"divorced",12,"rural",2,6,1,450,60,35,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
24722,6,2,"divorced",24,"urban",2,6,6,240,45,90,1365,180,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
24729,7,1,"neverMarried",24,"rural",1,6,6,720,45,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24733,6,1,"married",48,"urban",NA,5,6,480,0,30,620,30,385,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
24743,5,1,"neverMarried",24,"urban",3,4,6,465,160,75,1020,30,420,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
24749,6,2,"married",24,"urban",2,6,4,570,60,185,310,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
24750,1,1,"neverMarried",10,"urban",1,6,3,540,0,20,410,0,0,320,0,0,2,2,1,1,2,NA,7,2,2,2,2
24752,5,2,"married",35,"urban",6,4,5,515,0,0,850,20,380,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
24753,6,2,"divorced",12,"urban",4,6,1,570,0,45,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24754,6,1,"married",24,"urban",1,4,3,600,40,90,265,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
24755,5,1,"divorced",35,"urban",3,5,6,410,0,60,1440,20,700,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24757,7,1,"married",13,"urban",3,6,1,465,0,60,180,135,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24775,6,1,"married",47,"urban",6,6,1,480,150,30,570,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24776,5,2,"married",35,"urban",4,4,5,570,180,0,210,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24778,7,2,"married",47,"rural",4,6,6,540,180,0,870,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24781,6,2,"married",35,"urban",2,6,6,540,110,135,490,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24782,6,2,"neverMarried",11,"pei",4,4,1,510,90,400,980,80,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
24788,7,2,"married",35,"urban",2,4,5,540,60,30,60,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,1
24791,2,2,"neverMarried",35,"urban",2,4,3,540,100,0,770,0,550,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,1
24808,5,1,"divorced",59,"urban",6,4,4,555,60,80,1350,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24817,6,1,"divorced",35,"urban",2,4,3,520,45,75,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24823,7,1,"divorced",35,"rural",1,6,1,730,30,50,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24824,6,2,"widowed",46,"rural",1,6,1,455,0,90,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24825,6,1,"married",35,"urban",1,6,6,545,20,85,95,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24826,6,1,"married",47,"urban",6,4,2,450,105,150,365,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24831,7,2,"widowed",11,"pei",2,5,3,435,100,30,820,100,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24832,2,1,"neverMarried",48,"urban",3,6,3,380,10,0,400,0,815,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
24835,5,1,"separated",24,"urban",6,4,6,465,60,165,510,240,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
24842,7,2,"married",35,"urban",3,6,6,570,80,0,420,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24843,5,1,"divorced",35,"urban",5,6,1,460,120,40,1380,0,0,0,0,0,NA,1,1,1,2,NA,8,2,2,1,2
24844,6,2,"married",11,"pei",2,6,2,510,30,155,480,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24845,6,2,"neverMarried",12,"urban",2,6,NA,675,80,0,1240,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
24848,1,2,"neverMarried",48,"rural",1,6,2,1000,0,120,0,0,0,0,0,0,1,2,1,1,2,1,7,2,2,2,2
24849,6,1,"married",24,"urban",7,5,5,480,0,225,300,15,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
24853,4,2,"married",46,"urban",NA,6,2,475,180,25,1340,0,480,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
24860,1,1,"neverMarried",35,"urban",1,4,2,495,0,165,860,0,0,325,0,0,1,2,2,2,2,1,8,2,2,2,2
24868,5,1,"married",12,"urban",3,6,6,480,0,95,410,70,500,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
24872,6,1,"married",35,"rural",6,4,5,470,0,135,250,90,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
24874,6,2,"divorced",24,"urban",1,6,2,540,0,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24876,7,2,"widowed",46,"rural",1,4,6,555,0,200,1230,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24877,3,2,"married",35,"urban",4,6,6,550,0,50,1080,0,0,0,0,0,NA,2,2,2,2,NA,4,2,2,2,2
