,PUMFID,AGEGR10,SEX,MARSTAT,PRV,LUC_RST,EHG_ALL,GTU_110,GTU_130,DUR01,DUR05,DUR06,DURS200,DURL313,DUR08,DUR13,DUR14,DUR15,MRW_20,MRW_30,MRW_40,MRW_D40A,MRW_D40B,EDM_02,TST_01,TCS_110,TCS_120,TCS_150,TCS_200
16946,26946,1,2,6,46,1,2,2,4,620,0,40,1040,0,0,185,0,150,1,2,2,2,2,1,7,1,2,2,2
16947,26947,1,2,6,35,2,2,1,6,580,0,0,0,40,0,0,0,0,1,2,1,1,2,1,6,1,1,1,1
16948,26948,4,2,5,24,1,6,1,6,480,0,10,1440,0,890,0,0,0,6,6,6,1,1,6,1,1,2,2,2
16949,26949,5,2,1,11,3,2,4,6,620,60,120,700,20,500,0,0,0,6,6,6,1,1,6,8,2,2,2,2
16950,26950,5,1,4,24,1,3,2,6,420,95,0,655,110,485,0,0,0,6,6,6,1,1,6,1,2,2,2,2
16951,26951,4,1,1,35,1,6,1,6,450,255,0,570,20,120,0,0,0,6,6,6,1,1,6,1,2,1,1,1
16952,26952,3,1,1,47,2,4,4,6,450,65,0,715,20,660,0,0,0,6,6,6,1,1,6,3,2,1,1,2
16953,26953,2,2,2,24,1,3,2,3,540,35,15,245,75,415,0,0,0,6,6,6,1,1,6,3,2,2,2,2
16954,26954,3,1,2,47,2,7,1,4,520,60,15,0,30,575,0,0,0,6,6,6,1,1,6,1,2,1,1,2
16955,26955,1,1,6,24,1,3,1,6,330,30,30,650,135,295,450,0,140,6,6,6,1,1,1,7,2,1,2,2
16956,26956,5,2,1,35,1,2,3,2,675,0,45,540,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
16957,26957,4,1,2,24,2,5,2,5,440,15,150,120,20,0,0,0,0,6,6,6,1,1,6,1,2,2,1,1
16958,26958,5,2,5,35,2,4,1,3,480,90,105,1040,0,355,0,0,0,6,6,6,1,1,6,2,2,2,1,2
16959,26959,6,1,1,35,1,3,3,2,540,0,120,420,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
16960,26960,6,2,5,10,1,6,3,6,480,0,235,905,60,0,0,0,0,6,2,1,1,2,6,1,2,2,2,2
16961,26961,4,1,1,35,1,7,1,6,420,105,30,555,0,555,0,0,0,6,6,6,1,1,6,1,2,2,2,2
16962,26962,7,2,1,13,1,1,3,6,555,45,75,1260,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
16963,26963,6,1,1,47,1,6,3,1,525,20,35,805,255,0,0,0,0,6,6,6,1,1,6,8,1,2,2,2
16964,26964,6,2,1,13,2,1,3,5,480,35,110,110,30,0,0,0,0,6,2,2,2,2,6,8,2,7,2,2
16965,26965,3,1,1,46,1,6,3,3,430,30,100,460,70,0,0,0,0,6,2,1,1,2,1,1,2,2,2,2
16966,26966,3,2,1,59,1,7,1,6,480,40,45,270,75,0,0,0,0,6,6,6,1,1,6,4,2,1,1,1
16967,26967,3,2,1,48,2,5,6,1,520,40,80,470,130,450,0,0,0,6,6,6,1,1,6,1,2,2,2,2
16968,26968,3,1,2,24,1,7,1,2,555,40,90,215,0,0,0,0,0,6,1,1,1,2,6,8,2,2,2,1
16969,26969,7,2,3,10,1,1,6,6,490,25,185,1225,220,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
16970,26970,4,2,1,35,1,6,3,6,715,210,0,180,0,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
16971,26971,6,2,6,35,1,5,3,4,540,0,105,1440,90,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
16972,26972,3,1,1,46,1,4,6,4,320,60,110,40,115,470,0,0,0,6,6,6,1,1,6,1,1,2,2,2
16973,26973,3,2,1,35,1,6,2,3,495,45,30,405,65,435,0,10,0,6,6,6,1,1,6,1,2,2,2,2
16974,26974,7,1,6,24,2,97,6,97,525,30,120,1380,40,0,0,0,0,6,2,2,2,2,6,8,2,2,2,7
16975,26975,2,1,6,35,1,2,1,6,360,0,0,1200,100,650,0,0,0,6,6,6,1,1,6,2,2,1,1,2
16976,26976,2,1,6,24,1,6,1,5,450,110,70,1085,0,590,0,0,0,6,6,6,1,1,6,2,2,2,2,2
16977,26977,5,2,6,46,1,4,3,3,550,0,270,1320,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
16978,26978,6,1,3,24,2,3,6,5,600,45,145,1160,70,0,0,0,0,6,6,6,1,1,6,8,2,1,2,2
16979,26979,4,2,5,59,1,4,2,6,630,50,80,1150,95,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
16980,26980,5,2,3,48,2,4,3,6,555,0,0,415,85,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
16981,26981,1,2,6,35,1,2,2,2,780,0,0,1380,0,0,240,0,240,1,2,1,1,2,1,4,2,2,1,1
16982,26982,6,1,1,35,1,3,3,6,680,20,0,230,0,120,0,0,0,6,2,1,1,2,6,1,2,2,2,2
16983,26983,5,2,1,35,1,7,5,6,930,0,60,0,0,0,0,0,0,6,2,2,2,2,6,2,2,2,1,2
16984,26984,5,2,1,12,2,6,2,3,315,0,0,735,90,345,0,0,0,6,6,6,1,1,6,2,2,2,2,2
16985,26985,2,2,6,47,1,1,3,2,480,60,0,550,55,540,0,0,0,6,6,6,1,1,6,2,2,2,1,2
16986,26986,5,1,1,48,1,1,6,4,660,0,30,0,40,0,0,0,0,6,6,6,1,1,6,8,2,1,2,2
16987,26987,4,2,4,35,1,2,1,6,430,180,0,1080,230,120,0,0,0,6,6,6,1,1,6,1,7,1,1,1
16988,26988,3,2,1,24,1,4,2,6,520,120,150,160,0,120,0,0,0,6,2,1,1,2,6,2,2,2,2,1
16989,26989,1,1,1,46,2,2,2,5,500,70,80,330,20,510,0,0,0,6,6,6,1,1,6,7,1,2,2,7
16990,26990,4,1,1,47,1,3,1,4,450,45,15,840,50,780,0,0,0,6,6,6,1,1,6,1,1,1,1,2
16991,26991,1,1,6,24,1,2,2,3,465,30,0,870,0,0,480,0,225,1,2,1,1,2,1,7,2,2,1,2
16992,26992,3,1,1,35,1,6,2,6,435,60,30,720,105,495,0,0,0,6,6,6,1,1,6,6,2,2,2,2
16993,26993,2,1,6,48,1,2,1,2,615,0,70,1180,30,0,150,0,320,1,2,1,1,2,1,1,2,2,2,2
16994,26994,2,1,6,35,1,6,1,2,630,5,50,960,0,480,0,0,0,6,6,6,1,1,6,1,2,2,2,2
16995,26995,5,1,6,24,1,2,3,4,510,105,30,1440,20,0,0,0,0,6,2,2,2,2,6,2,2,2,2,2
16996,26996,1,2,6,48,1,2,2,2,600,80,75,690,0,0,0,0,0,1,2,1,1,2,1,3,2,1,2,2
16997,26997,7,2,3,24,1,2,5,6,630,150,0,1020,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
16998,26998,3,1,6,24,2,1,2,6,535,60,25,70,70,450,0,0,0,6,6,6,1,1,6,8,2,1,2,2
16999,26999,2,1,6,24,1,4,3,3,510,30,40,830,50,580,0,0,0,6,6,6,1,1,6,7,2,1,2,2
17000,27000,7,1,2,59,1,3,4,1,240,100,200,450,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17001,27001,5,2,1,13,2,4,5,6,480,120,0,255,25,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17002,27002,3,1,6,35,1,4,2,2,490,30,30,840,105,465,0,0,0,6,6,6,1,1,6,5,2,2,1,1
17003,27003,6,1,1,59,1,4,4,6,190,70,110,440,20,0,0,0,0,6,2,1,1,2,6,1,2,1,2,1
17004,27004,1,1,6,12,1,97,2,2,740,0,180,950,100,0,0,0,0,6,6,6,1,1,6,6,2,2,2,2
17005,27005,5,1,1,59,1,3,2,3,570,45,180,0,0,0,0,0,0,6,6,6,1,1,6,8,2,2,1,2
17006,27006,7,2,1,59,2,4,5,4,540,75,90,55,20,0,0,0,0,6,2,2,2,2,6,1,2,1,2,2
17007,27007,5,2,6,46,1,3,3,2,570,60,25,1440,50,135,0,0,0,6,6,6,1,1,6,8,2,2,2,2
17008,27008,3,2,1,35,1,7,4,6,290,60,0,910,40,0,0,0,0,6,6,6,1,1,6,2,2,2,1,2
17009,27009,5,1,1,13,1,2,2,2,570,20,35,660,0,0,0,0,0,6,1,1,1,2,6,1,1,2,2,2
17010,27010,3,2,2,13,1,7,1,3,465,75,60,485,75,435,0,0,0,6,6,6,1,1,6,8,2,2,2,2
17011,27011,5,1,1,24,1,3,6,6,840,0,50,1045,95,0,0,0,0,6,2,1,1,2,6,8,2,2,2,2
17012,27012,5,2,1,35,1,1,1,6,450,60,330,390,0,0,0,0,0,6,6,6,1,1,6,8,2,2,1,2
17013,27013,2,2,1,47,1,6,2,5,480,30,85,610,0,0,0,0,60,6,6,2,2,2,6,3,2,2,1,1
17014,27014,4,2,6,24,2,1,6,1,860,0,30,1280,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17015,27015,5,2,5,59,1,6,2,6,345,0,135,1080,95,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
17016,27016,2,2,6,59,1,99,3,2,775,10,65,990,20,385,0,0,0,6,6,6,1,1,6,7,2,2,2,2
17017,27017,7,1,5,59,1,5,2,6,480,90,45,1230,120,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17018,27018,5,1,1,48,2,4,1,3,390,10,135,255,80,0,0,0,0,6,6,6,1,1,6,1,1,1,2,2
17019,27019,4,2,2,24,1,6,3,6,540,120,270,375,0,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
17020,27020,2,1,1,46,1,6,1,6,360,0,30,170,110,425,0,0,0,6,6,6,1,1,6,2,1,1,1,2
17021,27021,7,1,1,35,1,7,6,3,625,20,340,1440,20,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17022,27022,3,2,1,59,1,4,2,1,555,0,60,95,20,530,0,0,0,6,6,6,1,1,6,2,2,2,1,2
17023,27023,1,1,6,35,1,2,6,2,610,0,0,980,60,460,0,0,0,6,6,1,1,2,6,7,2,1,2,2
17024,27024,6,1,6,13,1,4,6,6,505,0,285,1320,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17025,27025,6,2,1,24,2,4,2,6,480,60,135,60,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17026,27026,3,2,1,12,1,6,1,2,330,160,75,465,105,470,0,0,0,6,6,6,1,1,6,1,2,2,1,1
17027,27027,4,1,2,24,2,4,1,3,615,30,30,130,130,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17028,27028,5,1,1,10,1,3,6,6,320,0,60,10,0,0,0,0,0,6,6,6,1,1,6,8,2,1,2,2
17029,27029,6,2,5,24,1,5,1,1,660,0,60,1020,60,420,0,0,0,6,6,6,1,1,6,1,1,1,1,2
17030,27030,5,2,1,59,1,3,2,2,540,45,30,480,60,0,0,0,0,6,6,6,1,1,6,8,2,2,2,2
17031,27031,6,2,3,24,1,1,6,3,610,60,135,1380,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17032,27032,1,1,2,59,1,2,3,2,805,0,20,195,35,0,200,0,110,1,2,2,2,2,1,5,1,2,1,2
17033,27033,4,2,3,24,2,1,1,6,570,0,30,0,60,0,0,0,0,6,6,6,1,1,6,1,2,1,2,2
17034,27034,5,1,1,59,1,7,1,3,540,0,150,190,55,470,0,0,0,6,6,6,1,1,6,8,1,2,2,2
17035,27035,5,2,1,46,1,2,1,2,540,30,30,150,60,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17036,27036,5,1,1,35,1,3,1,4,480,0,60,180,300,510,0,0,0,6,6,6,1,1,6,2,2,2,1,2
17037,27037,4,2,6,35,1,4,1,6,580,50,315,1245,0,0,0,0,0,6,6,6,1,1,6,8,2,2,2,2
17038,27038,4,1,1,35,1,4,1,6,480,60,30,885,115,0,0,0,0,6,2,2,2,2,6,8,2,2,1,2
17039,27039,6,2,3,10,2,1,2,1,525,0,270,0,0,0,0,0,0,6,2,2,2,2,6,8,2,1,1,2
17040,27040,6,2,1,59,1,3,2,3,570,180,0,120,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17041,27041,4,2,2,24,1,6,1,6,630,45,120,815,25,0,0,0,0,6,6,6,1,1,2,1,2,2,2,2
17042,27042,3,1,1,35,1,6,1,4,420,0,180,450,60,180,0,0,0,6,1,1,1,2,6,4,1,2,1,2
17043,27043,3,1,1,24,1,7,1,6,485,0,30,190,60,600,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17044,27044,2,2,6,48,2,4,2,4,540,60,345,615,60,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17045,27045,4,1,6,13,2,1,4,4,270,10,45,1410,0,0,0,0,0,6,6,2,2,2,6,8,2,1,2,1
17046,27046,3,2,6,59,1,2,5,1,405,0,30,1350,0,0,0,0,0,6,2,1,1,2,6,3,2,2,2,2
17047,27047,6,1,5,13,1,2,6,1,450,30,35,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17048,27048,2,2,1,48,1,6,1,3,200,140,0,500,0,0,0,0,0,6,2,1,1,2,6,3,1,1,1,1
17049,27049,5,1,6,59,1,6,3,3,495,30,160,1300,40,290,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17050,27050,4,2,1,59,1,2,3,5,510,0,20,215,0,515,0,0,0,6,6,6,1,1,6,1,2,2,2,2
17051,27051,6,2,6,12,1,6,3,6,560,50,60,815,140,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17052,27052,2,2,6,59,1,4,2,6,615,90,30,425,30,390,0,0,0,6,2,1,1,2,6,7,7,2,2,2
17053,27053,5,1,1,47,1,7,3,6,480,30,105,1290,30,60,0,0,0,6,6,6,1,1,6,1,2,2,2,2
17054,27054,6,1,2,35,1,2,2,6,660,60,60,1140,0,0,0,0,0,6,2,2,2,2,6,8,1,1,2,2
17055,27055,6,2,3,13,1,4,6,3,720,20,25,1240,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17056,27056,2,1,6,46,1,2,2,6,650,90,80,800,0,0,0,0,0,1,2,1,1,2,1,4,2,1,2,2
17057,27057,5,2,1,24,1,2,6,6,540,95,120,155,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17058,27058,1,1,6,35,1,1,2,2,665,0,50,915,30,0,370,0,0,1,2,1,1,2,1,3,2,1,2,2
17059,27059,2,1,6,12,1,6,3,2,490,10,165,675,0,0,370,0,30,1,1,1,1,2,1,1,2,2,1,2
17060,27060,5,2,1,46,2,4,3,3,405,60,70,860,20,430,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17061,27061,6,2,3,59,1,1,1,1,740,30,80,1380,30,0,0,0,0,6,2,1,1,2,6,8,2,2,1,2
17062,27062,1,1,6,48,2,99,3,2,530,0,30,290,20,0,0,0,0,6,6,6,1,1,1,4,2,2,1,2
17063,27063,3,1,2,24,1,7,2,6,435,0,45,450,0,420,0,0,0,6,6,6,1,1,6,8,1,1,1,1
17064,27064,6,1,2,35,1,6,6,3,430,120,120,945,40,0,0,0,0,6,2,1,1,2,6,8,2,1,2,2
17065,27065,2,2,2,35,1,3,1,4,645,15,105,30,0,0,0,0,0,6,6,6,1,1,2,4,1,1,2,1
17066,27066,1,1,6,35,2,2,4,5,590,0,90,695,0,495,0,0,0,6,6,6,1,1,6,4,2,2,2,1
17067,27067,1,2,6,48,1,1,2,2,540,60,30,690,0,0,275,0,180,1,2,2,2,2,1,2,2,2,2,2
17068,27068,4,2,1,12,1,6,3,2,510,80,135,725,80,380,0,0,0,6,6,6,1,1,6,1,2,2,2,2
17069,27069,3,1,1,24,1,2,1,4,420,0,0,420,150,0,0,0,0,6,6,6,1,1,6,2,2,2,2,1
17070,27070,5,1,1,35,1,7,6,6,360,90,300,600,50,0,0,0,0,6,2,2,2,2,6,1,2,2,7,2
17071,27071,5,1,2,24,1,2,2,6,450,60,45,660,45,525,0,0,0,6,6,6,1,1,6,1,2,1,2,2
17072,27072,5,2,5,12,1,5,2,5,600,0,30,0,0,330,0,0,0,6,6,6,1,1,6,2,2,2,1,2
17073,27073,6,2,1,59,1,5,2,6,370,240,45,710,30,0,0,0,0,6,2,2,2,2,6,1,1,2,1,2
17074,27074,5,2,1,24,1,4,2,3,470,90,120,200,20,450,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17075,27075,1,1,6,35,1,2,2,4,160,0,60,560,40,560,0,0,0,6,6,6,1,1,1,3,2,2,1,2
17076,27076,6,2,4,48,1,6,3,4,480,60,165,1440,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17077,27077,3,1,1,35,1,7,1,6,470,60,0,120,90,660,0,0,0,6,6,6,1,1,6,7,2,2,2,1
17078,27078,5,2,4,59,1,2,2,6,420,70,125,990,70,0,0,0,0,6,6,6,1,1,6,8,2,2,2,2
17079,27079,1,1,6,35,2,99,1,1,570,15,0,900,30,480,0,0,0,6,6,6,1,1,6,2,2,2,2,2
17080,27080,3,1,1,35,1,6,2,4,355,60,60,410,25,890,0,0,0,6,6,6,1,1,6,1,1,2,1,2
17081,27081,5,1,1,24,1,3,6,2,845,90,0,850,0,0,0,0,0,6,1,2,2,2,6,1,2,1,1,2
17082,27082,4,1,4,24,1,3,2,6,460,145,75,820,30,0,0,0,105,1,2,2,2,2,1,1,1,1,1,1
17083,27083,2,2,6,24,1,6,1,6,750,65,60,780,0,0,0,0,0,6,6,6,1,1,6,4,2,2,1,1
17084,27084,1,1,6,35,1,1,4,2,630,0,35,675,0,0,0,0,0,2,1,2,2,2,6,4,2,2,2,1
17085,27085,3,1,6,47,1,4,1,4,465,75,30,1280,195,515,0,0,0,6,6,6,1,1,6,2,2,2,2,2
17086,27086,4,2,5,10,1,1,6,1,340,20,60,1095,0,10,0,0,0,6,2,2,2,2,6,8,1,2,1,2
17087,27087,7,2,3,12,1,4,6,6,875,0,40,1090,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17088,27088,4,1,5,24,1,6,4,6,560,0,30,785,125,570,0,0,0,6,6,6,1,1,6,1,1,2,2,2
17089,27089,6,1,5,24,1,3,3,3,585,30,90,1050,45,435,0,0,0,6,6,6,1,1,6,8,7,2,2,2
17090,27090,7,2,3,48,1,1,2,4,480,80,40,1220,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17091,27091,3,1,6,48,1,6,1,6,390,80,0,700,130,540,0,0,0,6,6,6,1,1,2,7,2,2,1,1
17092,27092,7,1,5,59,1,4,4,4,600,55,0,1345,70,0,0,0,0,6,6,6,1,1,6,8,2,2,2,2
17093,27093,3,2,1,48,2,2,2,3,725,90,90,900,0,0,0,0,0,6,1,1,1,2,6,2,7,2,2,2
17094,27094,3,1,1,35,1,2,1,4,585,30,85,150,0,425,0,0,0,6,6,6,1,1,6,1,2,1,1,2
17095,27095,3,2,3,59,1,4,1,6,570,35,0,180,60,450,0,0,0,6,6,6,1,1,6,1,1,2,1,2
17096,27096,5,1,4,47,2,3,2,6,510,0,120,650,40,0,0,0,0,6,6,6,1,1,6,8,1,1,2,2
17097,27097,5,2,1,35,1,7,5,4,470,60,75,275,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17098,27098,3,1,6,12,1,6,2,4,575,20,45,0,15,0,0,0,0,6,6,6,1,1,6,7,1,2,2,1
17099,27099,5,2,6,12,2,4,3,6,465,85,105,1245,0,0,0,0,0,6,1,1,1,2,6,8,2,2,2,2
17100,27100,3,2,6,48,2,1,1,6,470,40,20,910,0,900,0,0,0,6,6,6,1,1,6,8,2,2,2,2
17101,27101,5,2,1,46,1,7,2,6,380,25,0,690,690,345,0,0,0,6,6,6,1,1,6,3,2,2,1,2
17102,27102,4,2,1,35,1,4,2,4,475,30,45,0,0,500,0,0,0,6,6,6,1,1,6,2,2,2,1,2
17103,27103,1,2,6,35,2,5,1,5,455,0,0,885,80,525,0,0,0,1,1,1,1,2,1,7,2,1,1,1
17104,27104,7,1,3,35,2,99,6,1,420,0,60,1440,0,0,0,0,0,6,9,9,2,2,6,99,9,9,9,9
17105,27105,6,2,1,24,1,2,1,6,415,90,80,1140,10,0,0,0,0,6,2,2,2,2,6,8,2,1,2,1
17106,27106,5,2,1,24,1,6,4,4,660,150,120,420,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17107,27107,3,2,1,47,2,6,1,4,345,90,0,85,20,530,0,0,0,6,6,6,1,1,6,3,2,2,1,2
17108,27108,1,2,6,35,1,1,2,2,900,60,10,1300,0,0,0,0,240,1,2,2,2,2,1,8,2,1,2,2
17109,27109,5,2,6,24,1,4,1,4,675,90,45,540,105,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
17110,27110,5,1,1,13,1,6,2,3,570,150,90,645,50,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
17111,27111,5,1,1,59,1,3,2,3,450,0,0,555,90,460,0,0,0,6,6,6,1,1,6,2,2,1,2,2
17112,27112,7,2,3,24,1,1,1,6,1045,25,60,1400,0,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
17113,27113,3,2,1,48,1,6,1,6,570,40,245,120,110,0,0,0,0,6,2,1,1,2,6,5,2,2,1,1
17114,27114,3,2,6,48,1,7,1,6,630,75,30,1290,85,0,0,0,0,6,6,6,1,1,6,2,2,2,1,2
17115,27115,3,1,1,59,1,6,2,4,580,20,105,190,135,0,0,0,0,6,2,1,1,2,6,1,2,2,2,2
17116,27116,4,2,1,12,2,4,1,6,510,255,180,0,15,0,0,0,0,6,2,1,1,2,6,8,2,1,1,2
17117,27117,6,2,1,48,2,1,3,6,540,0,240,45,30,0,0,0,0,6,2,2,2,2,6,8,7,7,1,2
17118,27118,5,2,1,35,2,4,4,6,555,105,45,510,0,0,0,0,0,6,2,1,1,2,6,1,2,1,1,2
17119,27119,3,2,6,35,1,4,1,6,480,120,0,360,80,510,0,0,0,6,6,6,1,1,6,2,2,1,1,1
17120,27120,4,2,1,10,2,4,2,6,630,120,90,390,0,0,0,0,0,6,6,6,1,1,6,8,1,1,1,1
17121,27121,6,1,1,35,1,2,3,5,495,15,75,45,210,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17122,27122,4,2,1,48,1,4,1,6,410,50,10,130,0,490,0,0,0,6,6,6,1,1,6,8,2,1,1,2
17123,27123,6,2,1,24,1,4,4,4,540,0,65,250,40,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17124,27124,2,2,6,59,1,6,4,3,420,30,130,45,45,700,0,0,0,6,6,6,1,1,1,3,7,2,2,2
17125,27125,6,2,3,35,1,6,6,3,810,0,100,1140,0,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
17126,27126,5,1,6,48,1,3,3,3,480,0,180,1440,0,0,0,0,0,6,2,2,2,2,6,1,2,2,1,2
17127,27127,7,2,1,24,1,1,6,6,575,180,110,600,0,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
17128,27128,5,2,1,11,3,4,4,6,345,240,90,525,0,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
17129,27129,4,1,2,35,1,5,1,6,105,60,0,1275,355,720,0,0,0,6,6,6,1,1,6,6,2,2,1,2
17130,27130,7,2,3,24,2,1,3,6,555,180,180,960,0,0,0,0,0,6,2,2,2,2,6,1,1,2,2,2
17131,27131,1,2,6,24,1,4,1,2,675,0,60,1380,0,0,330,0,90,1,2,1,1,2,1,4,2,2,1,2
17132,27132,3,2,2,59,1,7,2,6,510,190,60,445,15,370,0,0,0,6,6,1,1,2,6,1,2,2,1,1
17133,27133,4,1,1,47,1,6,1,6,630,85,0,30,50,420,0,0,0,6,6,6,1,1,6,3,2,2,1,1
17134,27134,7,2,1,35,1,1,6,97,600,0,60,0,0,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
17135,27135,7,1,1,24,1,2,6,3,360,0,150,750,50,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17136,27136,5,2,1,24,2,1,3,6,360,20,140,0,125,0,0,0,0,1,2,2,2,2,1,3,1,2,2,2
17137,27137,4,1,6,35,1,2,1,1,420,15,20,805,65,520,0,0,0,6,6,6,1,1,6,3,2,2,2,2
17138,27138,6,1,1,48,2,99,3,6,480,0,60,170,20,500,0,0,0,6,9,9,2,2,6,99,9,9,9,9
17139,27139,7,2,1,35,1,2,1,1,530,60,0,300,0,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
17140,27140,6,2,1,10,2,1,6,1,650,60,0,120,0,0,0,0,0,6,2,2,2,2,6,1,2,2,1,2
17141,27141,5,2,1,47,1,5,4,6,450,110,75,365,60,0,0,0,0,6,2,1,1,2,6,1,2,2,2,2
17142,27142,3,2,6,13,1,4,2,6,420,0,55,645,485,225,0,0,0,6,2,1,1,2,6,1,2,2,1,1
17143,27143,2,1,6,59,1,2,1,6,485,0,0,1440,0,0,0,0,300,1,2,1,1,2,1,2,2,1,1,1
17144,27144,5,2,3,35,1,4,1,4,615,0,170,645,0,0,0,0,0,6,6,6,1,1,6,8,2,1,2,2
17145,27145,2,1,2,13,2,4,2,1,420,0,180,0,0,0,0,0,0,6,6,1,1,2,6,8,2,1,1,2
17146,27146,4,2,4,35,1,2,4,1,540,0,0,690,0,0,0,0,0,6,2,2,2,2,6,7,2,2,1,2
17147,27147,5,2,6,35,1,3,2,6,630,60,30,960,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,1
17148,27148,3,2,1,24,1,6,1,6,540,0,100,275,20,60,0,0,0,6,6,6,1,1,6,2,2,1,2,1
17149,27149,4,2,6,35,1,4,2,2,345,0,120,705,0,0,0,0,0,6,2,2,2,2,6,1,2,2,1,2
17150,27150,3,1,6,24,1,2,3,6,450,30,50,910,20,720,0,0,0,6,6,6,1,1,6,8,1,1,2,2
17151,27151,4,1,1,35,1,4,1,2,450,0,80,160,25,510,0,0,0,6,6,6,1,1,6,2,2,1,1,2
17152,27152,1,1,6,35,1,6,2,2,585,0,0,960,0,440,0,0,0,6,6,6,1,1,1,5,2,1,1,2
17153,27153,4,2,1,35,1,4,1,2,660,30,120,205,0,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
17154,27154,5,1,1,35,1,2,1,6,540,0,60,960,60,0,0,0,0,6,6,6,1,1,6,2,1,2,2,1
17155,27155,5,1,3,35,2,1,6,6,665,10,135,1185,40,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17156,27156,6,1,1,35,1,6,5,3,570,150,120,295,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
17157,27157,6,2,1,59,2,4,1,3,540,50,65,380,0,0,0,0,0,6,2,1,1,2,6,1,2,2,2,1
17158,27158,2,2,6,24,1,2,2,4,270,0,0,400,100,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17159,27159,3,2,6,24,1,6,1,5,510,45,120,570,100,0,0,0,0,6,6,6,1,1,6,1,2,2,1,1
17160,27160,5,1,2,11,3,4,2,4,390,0,20,205,20,705,0,0,0,6,6,6,1,1,6,8,2,2,1,2
17161,27161,6,2,3,35,2,4,6,1,580,60,180,1040,0,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
17162,27162,7,2,3,46,2,2,6,6,940,30,30,1180,0,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
17163,27163,7,2,3,59,2,2,2,6,490,25,65,1320,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17164,27164,5,1,1,35,2,4,1,3,540,60,0,0,0,840,0,0,0,6,6,6,1,1,6,3,1,1,1,2
17165,27165,6,2,5,24,1,1,6,6,535,60,70,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17166,27166,7,2,3,59,1,5,6,6,570,210,0,1290,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
17167,27167,4,2,6,46,2,2,1,3,660,15,165,0,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,1
